id,user1,listPV,user2,listArea,user3,listBudget,user4,listRoom,user5,listSquare,user6,listAge,user7,listTag,user8,detail,user9,appointment,agent,listPV0,listArea0,listBudget0,listRoom0,listSquare0,listAge0,listTag0,detail0,appointment0,tag
2939,3174713,1,,,,,,,,,,,,,3172332,1,,,,0,0,0,0,0,0,0,0,0,0
2940,3174731,1,,,,,,,,,,,,,3172374,3,,,,0,0,0,0,0,0,0,0,0,0
2941,3174812,4,,,,,,,,,,,,,3172601,38,,,,0,0,0,0,0,0,0,0,0,0
2942,3174847,1,,,,,,,,,,,,,3172881,25,,,,0,0,0,0,0,0,0,0,0,0
2943,3174859,1,,,,,,,,,,,,,3172924,1,,,,0,0,0,0,0,0,0,0,0,0
2944,3175055,1,,,,,,,,,,,,,3172931,1,,,,0,0,0,0,0,0,0,0,0,0
2945,3175409,2,,,,,,,,,,,,,3172962,1,,,,0,0,0,0,0,0,0,0,0,0
2946,3175414,4,,,,,,,,,,,,,3172964,10,,,,0,0,0,0,0,0,0,0,0,0
2947,3175565,21,,,,,,,,,,,,,3173005,29,,,,0,0,0,0,0,0,0,0,0,0
2948,3175569,5,,,,,,,,,,,,,3173111,1,,,,0,0,0,0,0,0,0,0,0,0
2949,3175574,47,,,,,,,,,,,,,3173141,11,,,,0,0,0,0,0,0,0,0,0,0
2950,3175690,10,,,,,,,,,,,,,3173142,4,,,,0,0,0,0,0,0,0,0,0,0
2951,3175810,10,,,,,,,,,,,,,3173146,8,,,,0,0,0,0,0,0,0,0,0,0
2952,3175949,87,,,,,,,,,,,,,3173172,55,,,,0,0,0,0,0,0,0,0,0,0
2953,3175979,2,,,,,,,,,,,,,3173246,2,,,,0,0,0,0,0,0,0,0,0,0
2954,3175990,1,,,,,,,,,,,,,3173322,1,,,,0,0,0,0,0,0,0,0,0,0
2955,3176003,5,,,,,,,,,,,,,3173449,25,,,,0,0,0,0,0,0,0,0,0,0
2956,3176022,16,,,,,,,,,,,,,3173458,6,,,,0,0,0,0,0,0,0,0,0,0
2957,3176039,8,,,,,,,,,,,,,3174180,1,,,,0,0,0,0,0,0,0,0,0,0
2958,3176172,9,,,,,,,,,,,,,3174186,89,,,,0,0,0,0,0,0,0,0,0,0
2959,3176312,1,,,,,,,,,,,,,3174224,7,,,,0,0,0,0,0,0,0,0,0,0
2960,3176727,25,,,,,,,,,,,,,3174291,8,,,,0,0,0,0,0,0,0,0,0,0
2961,3176766,4,,,,,,,,,,,,,3174315,37,,,,0,0,0,0,0,0,0,0,0,0
2962,3176782,1,,,,,,,,,,,,,3174347,5,,,,0,0,0,0,0,0,0,0,0,0
2963,3176786,5,,,,,,,,,,,,,3174379,1,,,,0,0,0,0,0,0,0,0,0,0
2964,3176849,3,,,,,,,,,,,,,3174473,1,,,,0,0,0,0,0,0,0,0,0,0
2965,3176898,279,,,,,,,,,,,,,3174629,18,,,,0,0,0,0,0,0,0,0,0,0
2966,3176913,2,,,,,,,,,,,,,3174713,1,,,,0,0,0,0,0,0,0,0,0,0
2967,3176949,2,,,,,,,,,,,,,3174847,3,,,,0,0,0,0,0,0,0,0,0,0
2968,3176980,2,,,,,,,,,,,,,3175409,2,,,,0,0,0,0,0,0,0,0,0,0
2969,3177034,22,,,,,,,,,,,,,3175565,24,,,,0,0,0,0,0,0,0,0,0,0
2970,3177238,4,,,,,,,,,,,,,3175567,3,,,,0,0,0,0,0,0,0,0,0,0
2971,3177268,1,,,,,,,,,,,,,3175574,12,,,,0,0,0,0,0,0,0,0,0,0
2972,3177275,1,,,,,,,,,,,,,3175690,4,,,,0,0,0,0,0,0,0,0,0,0
2973,3177322,40,,,,,,,,,,,,,3175810,15,,,,0,0,0,0,0,0,0,0,0,0
2974,3177382,3,,,,,,,,,,,,,3175893,5,,,,0,0,0,0,0,0,0,0,0,0
2975,3177438,2,,,,,,,,,,,,,3175901,2,,,,0,0,0,0,0,0,0,0,0,0
2976,3177457,1,,,,,,,,,,,,,3175949,206,,,,0,0,0,0,0,0,0,0,0,0
2977,3177463,1,,,,,,,,,,,,,3175979,4,,,,0,0,0,0,0,0,0,0,0,0
2978,3177508,7,,,,,,,,,,,,,3176022,2,,,,0,0,0,0,0,0,0,0,0,0
2979,3177536,7,,,,,,,,,,,,,3176172,10,,,,0,0,0,0,0,0,0,0,0,0
2980,3177578,1,,,,,,,,,,,,,3176312,18,,,,0,0,0,0,0,0,0,0,0,0
2981,3177619,39,,,,,,,,,,,,,3176727,8,,,,0,0,0,0,0,0,0,0,0,0
2982,3177650,44,,,,,,,,,,,,,3176766,308,,,,0,0,0,0,0,0,0,0,0,0
2983,3177761,3,,,,,,,,,,,,,3176782,9,,,,0,0,0,0,0,0,0,0,0,0
2984,3177762,5,,,,,,,,,,,,,3176898,209,,,,0,0,0,0,0,0,0,0,0,0
2985,3177785,10,,,,,,,,,,,,,3176989,3,,,,0,0,0,0,0,0,0,0,0,0
2986,3177863,7,,,,,,,,,,,,,3177212,1,,,,0,0,0,0,0,0,0,0,0,0
2987,3177877,9,,,,,,,,,,,,,3177214,1,,,,0,0,0,0,0,0,0,0,0,0
2988,3177912,6,,,,,,,,,,,,,3177275,3,,,,0,0,0,0,0,0,0,0,0,0
2989,3177926,1,,,,,,,,,,,,,3177322,29,,,,0,0,0,0,0,0,0,0,0,0
2990,3177990,1,,,,,,,,,,,,,3177388,2,,,,0,0,0,0,0,0,0,0,0,0
2991,3178017,3,,,,,,,,,,,,,3177404,2,,,,0,0,0,0,0,0,0,0,0,0
2992,3178137,7,,,,,,,,,,,,,3177430,5,,,,0,0,0,0,0,0,0,0,0,0
2993,3178159,1,,,,,,,,,,,,,3177457,7,,,,0,0,0,0,0,0,0,0,0,0
2994,3178168,68,,,,,,,,,,,,,3177460,1,,,,0,0,0,0,0,0,0,0,0,0
2995,3178540,50,,,,,,,,,,,,,3177463,40,,,,0,0,0,0,0,0,0,0,0,0
2996,3178548,5,,,,,,,,,,,,,3177508,6,,,,0,0,0,0,0,0,0,0,0,0
2997,3178578,2,,,,,,,,,,,,,3177536,11,,,,0,0,0,0,0,0,0,0,0,0
2998,3178592,1,,,,,,,,,,,,,3177619,124,,,,0,0,0,0,0,0,0,0,0,0
2999,3178738,18,,,,,,,,,,,,,3177632,33,,,,0,0,0,0,0,0,0,0,0,0
3000,3178819,2,,,,,,,,,,,,,3177650,76,,,,0,0,0,0,0,0,0,0,0,0
3001,3179013,4,,,,,,,,,,,,,3177761,4,,,,0,0,0,0,0,0,0,0,0,0
3002,3179020,1,,,,,,,,,,,,,3177762,24,,,,0,0,0,0,0,0,0,0,0,0
3003,3179100,7,,,,,,,,,,,,,3177785,11,,,,0,0,0,0,0,0,0,0,0,0
3004,3179195,12,,,,,,,,,,,,,3177835,3,,,,0,0,0,0,0,0,0,0,0,0
3005,3179386,1,,,,,,,,,,,,,3177863,10,,,,0,0,0,0,0,0,0,0,0,0
3006,3179394,3,,,,,,,,,,,,,3177877,1,,,,0,0,0,0,0,0,0,0,0,0
3007,3179622,4,,,,,,,,,,,,,3177912,1,,,,0,0,0,0,0,0,0,0,0,0
3008,3179676,61,,,,,,,,,,,,,3177918,2,,,,0,0,0,0,0,0,0,0,0,0
3009,3179714,2,,,,,,,,,,,,,3177990,1,,,,0,0,0,0,0,0,0,0,0,0
3010,3179734,11,,,,,,,,,,,,,3178017,8,,,,0,0,0,0,0,0,0,0,0,0
3011,3180072,2,,,,,,,,,,,,,3178068,3,,,,0,0,0,0,0,0,0,0,0,0
3012,3180212,73,,,,,,,,,,,,,3178137,12,,,,0,0,0,0,0,0,0,0,0,0
3013,3180414,20,,,,,,,,,,,,,3178168,38,,,,0,0,0,0,0,0,0,0,0,0
3014,3180437,1,,,,,,,,,,,,,3178540,21,,,,0,0,0,0,0,0,0,0,0,0
3015,3180486,3,,,,,,,,,,,,,3178548,5,,,,0,0,0,0,0,0,0,0,0,0
3016,3180525,3,,,,,,,,,,,,,3178578,2,,,,0,0,0,0,0,0,0,0,0,0
3017,3180602,6,,,,,,,,,,,,,3178738,41,,,,0,0,0,0,0,0,0,0,0,0
3018,3180619,1,,,,,,,,,,,,,3178774,1,,,,0,0,0,0,0,0,0,0,0,0
3019,3180741,1,,,,,,,,,,,,,3178819,1,,,,0,0,0,0,0,0,0,0,0,0
3020,3181002,9,,,,,,,,,,,,,3178994,1,,,,0,0,0,0,0,0,0,0,0,0
3021,3181012,1,,,,,,,,,,,,,3179013,6,,,,0,0,0,0,0,0,0,0,0,0
3022,3181127,2,,,,,,,,,,,,,3179020,1,,,,0,0,0,0,0,0,0,0,0,0
3023,3181242,7,,,,,,,,,,,,,3179100,8,,,,0,0,0,0,0,0,0,0,0,0
3024,3181278,13,,,,,,,,,,,,,3179195,35,,,,0,0,0,0,0,0,0,0,0,0
3025,3181324,9,,,,,,,,,,,,,3179377,1,,,,0,0,0,0,0,0,0,0,0,0
3026,3181437,1,,,,,,,,,,,,,3179394,1,,,,0,0,0,0,0,0,0,0,0,0
3027,3181467,4,,,,,,,,,,,,,3179517,11,,,,0,0,0,0,0,0,0,0,0,0
3028,3181534,4,,,,,,,,,,,,,3179627,1,,,,0,0,0,0,0,0,0,0,0,0
3029,3181667,15,,,,,,,,,,,,,3179676,25,,,,0,0,0,0,0,0,0,0,0,0
3030,3181673,7,,,,,,,,,,,,,3179714,3,,,,0,0,0,0,0,0,0,0,0,0
3031,3181675,4,,,,,,,,,,,,,3179734,4,,,,0,0,0,0,0,0,0,0,0,0
3032,3181788,1,,,,,,,,,,,,,3180072,2,,,,0,0,0,0,0,0,0,0,0,0
3033,3182090,1,,,,,,,,,,,,,3180212,61,,,,0,0,0,0,0,0,0,0,0,0
3034,3182269,1,,,,,,,,,,,,,3180414,22,,,,0,0,0,0,0,0,0,0,0,0
3035,3182373,3,,,,,,,,,,,,,3180486,6,,,,0,0,0,0,0,0,0,0,0,0
3036,3182425,24,,,,,,,,,,,,,3180525,5,,,,0,0,0,0,0,0,0,0,0,0
3037,3182433,4,,,,,,,,,,,,,3180602,4,,,,0,0,0,0,0,0,0,0,0,0
3038,3182437,1,,,,,,,,,,,,,3180757,2,,,,0,0,0,0,0,0,0,0,0,0
3039,3182521,1,,,,,,,,,,,,,3181002,106,,,,0,0,0,0,0,0,0,0,0,0
3040,3182530,41,,,,,,,,,,,,,3181242,9,,,,0,0,0,0,0,0,0,0,0,0
3041,3182567,27,,,,,,,,,,,,,3181278,2,,,,0,0,0,0,0,0,0,0,0,0
3042,3182576,19,,,,,,,,,,,,,3181324,4,,,,0,0,0,0,0,0,0,0,0,0
3043,3182581,13,,,,,,,,,,,,,3181467,2,,,,0,0,0,0,0,0,0,0,0,0
3044,3182670,1,,,,,,,,,,,,,3181534,6,,,,0,0,0,0,0,0,0,0,0,0
3045,3182769,6,,,,,,,,,,,,,3181667,5,,,,0,0,0,0,0,0,0,0,0,0
3046,3182808,2,,,,,,,,,,,,,3181673,10,,,,0,0,0,0,0,0,0,0,0,0
3047,3182919,1,,,,,,,,,,,,,3181788,2,,,,0,0,0,0,0,0,0,0,0,0
3048,3183165,10,,,,,,,,,,,,,3181798,1,,,,0,0,0,0,0,0,0,0,0,0
3049,3183639,23,,,,,,,,,,,,,3182090,6,,,,0,0,0,0,0,0,0,0,0,0
3050,3183745,4,,,,,,,,,,,,,3182425,7,,,,0,0,0,0,0,0,0,0,0,0
3051,3183802,4,,,,,,,,,,,,,3182433,7,,,,0,0,0,0,0,0,0,0,0,0
3052,3183866,1,,,,,,,,,,,,,3182437,14,,,,0,0,0,0,0,0,0,0,0,0
3053,3183882,88,,,,,,,,,,,,,3182530,89,,,,0,0,0,0,0,0,0,0,0,0
3054,3183888,8,,,,,,,,,,,,,3182567,9,,,,0,0,0,0,0,0,0,0,0,0
3055,3183941,8,,,,,,,,,,,,,3182576,3,,,,0,0,0,0,0,0,0,0,0,0
3056,3186589,1,,,,,,,,,,,,,3182581,33,,,,0,0,0,0,0,0,0,0,0,0
3057,3186679,9,,,,,,,,,,,,,3182769,2,,,,0,0,0,0,0,0,0,0,0,0
3058,3187130,23,,,,,,,,,,,,,3182808,4,,,,0,0,0,0,0,0,0,0,0,0
3059,3187174,2,,,,,,,,,,,,,3183007,12,,,,0,0,0,0,0,0,0,0,0,0
3060,3187212,5,,,,,,,,,,,,,3183165,21,,,,0,0,0,0,0,0,0,0,0,0
3061,3187222,8,,,,,,,,,,,,,3183639,21,,,,0,0,0,0,0,0,0,0,0,0
3062,3187555,24,,,,,,,,,,,,,3183745,13,,,,0,0,0,0,0,0,0,0,0,0
3063,3187660,9,,,,,,,,,,,,,3183802,7,,,,0,0,0,0,0,0,0,0,0,0
3064,3187697,6,,,,,,,,,,,,,3183866,8,,,,0,0,0,0,0,0,0,0,0,0
3065,3188039,3,,,,,,,,,,,,,3183882,62,,,,0,0,0,0,0,0,0,0,0,0
3066,3188169,7,,,,,,,,,,,,,3183888,162,,,,0,0,0,0,0,0,0,0,0,0
3067,3188303,7,,,,,,,,,,,,,3183941,25,,,,0,0,0,0,0,0,0,0,0,0
3068,3188582,3,,,,,,,,,,,,,3186589,1,,,,0,0,0,0,0,0,0,0,0,0
3069,3188731,2,,,,,,,,,,,,,3186641,1,,,,0,0,0,0,0,0,0,0,0,0
3070,3188852,3,,,,,,,,,,,,,3186679,19,,,,0,0,0,0,0,0,0,0,0,0
3071,3188918,1,,,,,,,,,,,,,3187130,96,,,,0,0,0,0,0,0,0,0,0,0
3072,3188992,7,,,,,,,,,,,,,3187174,2,,,,0,0,0,0,0,0,0,0,0,0
3073,3189163,19,,,,,,,,,,,,,3187212,5,,,,0,0,0,0,0,0,0,0,0,0
3074,3189183,7,,,,,,,,,,,,,3187222,3,,,,0,0,0,0,0,0,0,0,0,0
3075,3189187,3,,,,,,,,,,,,,3187555,13,,,,0,0,0,0,0,0,0,0,0,0
3076,3189293,14,,,,,,,,,,,,,3187660,3,,,,0,0,0,0,0,0,0,0,0,0
3077,3189295,11,,,,,,,,,,,,,3187697,4,,,,0,0,0,0,0,0,0,0,0,0
3078,3189310,4,,,,,,,,,,,,,3188039,6,,,,0,0,0,0,0,0,0,0,0,0
3079,3189346,2,,,,,,,,,,,,,3188169,37,,,,0,0,0,0,0,0,0,0,0,0
3080,3189409,5,,,,,,,,,,,,,3188303,1,,,,0,0,0,0,0,0,0,0,0,0
3081,3189410,2,,,,,,,,,,,,,3188761,3,,,,0,0,0,0,0,0,0,0,0,0
3082,3189414,15,,,,,,,,,,,,,3188852,1,,,,0,0,0,0,0,0,0,0,0,0
3083,3189503,10,,,,,,,,,,,,,3188918,1,,,,0,0,0,0,0,0,0,0,0,0
3084,3189572,21,,,,,,,,,,,,,3188952,14,,,,0,0,0,0,0,0,0,0,0,0
3085,3189689,1,,,,,,,,,,,,,3189163,18,,,,0,0,0,0,0,0,0,0,0,0
3086,3189717,1,,,,,,,,,,,,,3189183,3,,,,0,0,0,0,0,0,0,0,0,0
3087,3190850,1,,,,,,,,,,,,,3189293,7,,,,0,0,0,0,0,0,0,0,0,0
3088,3191193,1,,,,,,,,,,,,,3189295,6,,,,0,0,0,0,0,0,0,0,0,0
3089,3191742,7,,,,,,,,,,,,,3189310,4,,,,0,0,0,0,0,0,0,0,0,0
3090,3191986,3,,,,,,,,,,,,,3189346,20,,,,0,0,0,0,0,0,0,0,0,0
3091,3192081,2,,,,,,,,,,,,,3189409,3,,,,0,0,0,0,0,0,0,0,0,0
3092,3192233,1,,,,,,,,,,,,,3189414,38,,,,0,0,0,0,0,0,0,0,0,0
3093,3192248,4,,,,,,,,,,,,,3189467,2,,,,0,0,0,0,0,0,0,0,0,0
3094,3192303,5,,,,,,,,,,,,,3189503,22,,,,0,0,0,0,0,0,0,0,0,0
3095,3192366,3,,,,,,,,,,,,,3189514,6,,,,0,0,0,0,0,0,0,0,0,0
3096,3192390,1,,,,,,,,,,,,,3189572,39,,,,0,0,0,0,0,0,0,0,0,0
3097,3193205,1,,,,,,,,,,,,,3189689,2,,,,0,0,0,0,0,0,0,0,0,0
3098,3193357,2,,,,,,,,,,,,,3189717,2,,,,0,0,0,0,0,0,0,0,0,0
3099,3193396,11,,,,,,,,,,,,,3190806,2,,,,0,0,0,0,0,0,0,0,0,0
3100,3193539,3,,,,,,,,,,,,,3190850,2,,,,0,0,0,0,0,0,0,0,0,0
3101,3193780,10,,,,,,,,,,,,,3191742,7,,,,0,0,0,0,0,0,0,0,0,0
3102,3193824,48,,,,,,,,,,,,,3191986,4,,,,0,0,0,0,0,0,0,0,0,0
3103,3193831,20,,,,,,,,,,,,,3192136,3,,,,0,0,0,0,0,0,0,0,0,0
3104,3194117,72,,,,,,,,,,,,,3192248,12,,,,0,0,0,0,0,0,0,0,0,0
3105,3194137,31,,,,,,,,,,,,,3192303,51,,,,0,0,0,0,0,0,0,0,0,0
3106,3194250,54,,,,,,,,,,,,,3192366,1,,,,0,0,0,0,0,0,0,0,0,0
3107,3194321,1,,,,,,,,,,,,,3192390,6,,,,0,0,0,0,0,0,0,0,0,0
3108,3194861,1,,,,,,,,,,,,,3193396,8,,,,0,0,0,0,0,0,0,0,0,0
3109,3194958,2,,,,,,,,,,,,,3193486,2,,,,0,0,0,0,0,0,0,0,0,0
3110,3195491,58,,,,,,,,,,,,,3193539,4,,,,0,0,0,0,0,0,0,0,0,0
3111,3195632,2,,,,,,,,,,,,,3193780,2,,,,0,0,0,0,0,0,0,0,0,0
3112,3195657,1,,,,,,,,,,,,,3193824,72,,,,0,0,0,0,0,0,0,0,0,0
3113,3195702,1,,,,,,,,,,,,,3193831,3,,,,0,0,0,0,0,0,0,0,0,0
3114,3195741,2,,,,,,,,,,,,,3194117,36,,,,0,0,0,0,0,0,0,0,0,0
3115,3195756,7,,,,,,,,,,,,,3194137,109,,,,0,0,0,0,0,0,0,0,0,0
3116,3195766,3,,,,,,,,,,,,,3194213,20,,,,0,0,0,0,0,0,0,0,0,0
3117,3195914,1,,,,,,,,,,,,,3194250,63,,,,0,0,0,0,0,0,0,0,0,0
3118,3195931,29,,,,,,,,,,,,,3194679,15,,,,0,0,0,0,0,0,0,0,0,0
3119,3195946,3,,,,,,,,,,,,,3194958,5,,,,0,0,0,0,0,0,0,0,0,0
3120,3196223,1,,,,,,,,,,,,,3195491,72,,,,0,0,0,0,0,0,0,0,0,0
3121,3196372,2,,,,,,,,,,,,,3195657,6,,,,0,0,0,0,0,0,0,0,0,0
3122,3196431,20,,,,,,,,,,,,,3195702,4,,,,0,0,0,0,0,0,0,0,0,0
3123,3196471,2,,,,,,,,,,,,,3195747,4,,,,0,0,0,0,0,0,0,0,0,0
3124,3196477,5,,,,,,,,,,,,,3195756,6,,,,0,0,0,0,0,0,0,0,0,0
3125,3196505,6,,,,,,,,,,,,,3195766,2,,,,0,0,0,0,0,0,0,0,0,0
3126,3196543,27,,,,,,,,,,,,,3195931,68,,,,0,0,0,0,0,0,0,0,0,0
3127,3196695,2,,,,,,,,,,,,,3196159,2,,,,0,0,0,0,0,0,0,0,0,0
3128,3196716,1,,,,,,,,,,,,,3196183,34,,,,0,0,0,0,0,0,0,0,0,0
3129,3196748,2,,,,,,,,,,,,,3196268,6,,,,0,0,0,0,0,0,0,0,0,0
3130,3196798,36,,,,,,,,,,,,,3196431,2,,,,0,0,0,0,0,0,0,0,0,0
3131,3196812,124,,,,,,,,,,,,,3196477,30,,,,0,0,0,0,0,0,0,0,0,0
3132,3196822,2,,,,,,,,,,,,,3196505,24,,,,0,0,0,0,0,0,0,0,0,0
3133,3196869,2,,,,,,,,,,,,,3196543,80,,,,0,0,0,0,0,0,0,0,0,0
3134,3196882,1,,,,,,,,,,,,,3196695,24,,,,0,0,0,0,0,0,0,0,0,0
3135,3197017,1,,,,,,,,,,,,,3196716,10,,,,0,0,0,0,0,0,0,0,0,0
3136,3197024,112,,,,,,,,,,,,,3196798,56,,,,0,0,0,0,0,0,0,0,0,0
3137,3197039,3,,,,,,,,,,,,,3196812,278,,,,0,0,0,0,0,0,0,0,0,0
3138,3197142,2,,,,,,,,,,,,,3196869,2,,,,0,0,0,0,0,0,0,0,0,0
3139,3197204,8,,,,,,,,,,,,,3196916,4,,,,0,0,0,0,0,0,0,0,0,0
3140,3197227,3,,,,,,,,,,,,,3196941,22,,,,0,0,0,0,0,0,0,0,0,0
3141,3197282,10,,,,,,,,,,,,,3197024,142,,,,0,0,0,0,0,0,0,0,0,0
3142,3197290,8,,,,,,,,,,,,,3197039,38,,,,0,0,0,0,0,0,0,0,0,0
3143,3197310,6,,,,,,,,,,,,,3197155,4,,,,0,0,0,0,0,0,0,0,0,0
3144,3197457,44,,,,,,,,,,,,,3197204,10,,,,0,0,0,0,0,0,0,0,0,0
3145,3197493,19,,,,,,,,,,,,,3197243,6,,,,0,0,0,0,0,0,0,0,0,0
3146,3197570,38,,,,,,,,,,,,,3197264,8,,,,0,0,0,0,0,0,0,0,0,0
3147,3197637,6,,,,,,,,,,,,,3197282,4,,,,0,0,0,0,0,0,0,0,0,0
3148,3197648,5,,,,,,,,,,,,,3197290,40,,,,0,0,0,0,0,0,0,0,0,0
3149,3197654,10,,,,,,,,,,,,,3197310,48,,,,0,0,0,0,0,0,0,0,0,0
3150,3197688,2,,,,,,,,,,,,,3197457,58,,,,0,0,0,0,0,0,0,0,0,0
3151,3197733,1,,,,,,,,,,,,,3197493,48,,,,0,0,0,0,0,0,0,0,0,0
3152,3197820,26,,,,,,,,,,,,,3197568,6,,,,0,0,0,0,0,0,0,0,0,0
3153,3197905,1,,,,,,,,,,,,,3197570,74,,,,0,0,0,0,0,0,0,0,0,0
3154,3198039,3,,,,,,,,,,,,,3197637,4,,,,0,0,0,0,0,0,0,0,0,0
3155,3198045,7,,,,,,,,,,,,,3197648,8,,,,0,0,0,0,0,0,0,0,0,0
3156,3198093,15,,,,,,,,,,,,,3197654,6,,,,0,0,0,0,0,0,0,0,0,0
3157,3198236,36,,,,,,,,,,,,,3197820,14,,,,0,0,0,0,0,0,0,0,0,0
3158,3198247,5,,,,,,,,,,,,,3198039,6,,,,0,0,0,0,0,0,0,0,0,0
3159,3198402,1,,,,,,,,,,,,,3198045,12,,,,0,0,0,0,0,0,0,0,0,0
3160,3198846,18,,,,,,,,,,,,,3198093,34,,,,0,0,0,0,0,0,0,0,0,0
3161,3199606,9,,,,,,,,,,,,,3198139,78,,,,0,0,0,0,0,0,0,0,0,0
3162,3199744,18,,,,,,,,,,,,,3198236,102,,,,0,0,0,0,0,0,0,0,0,0
3163,3199951,2,,,,,,,,,,,,,3198245,6,,,,0,0,0,0,0,0,0,0,0,0
3164,3200181,41,,,,,,,,,,,,,3198247,34,,,,0,0,0,0,0,0,0,0,0,0
3165,3200446,2,,,,,,,,,,,,,3198402,74,,,,0,0,0,0,0,0,0,0,0,0
3166,3200508,9,,,,,,,,,,,,,3198700,6,,,,0,0,0,0,0,0,0,0,0,0
3167,3200531,11,,,,,,,,,,,,,3198749,6,,,,0,0,0,0,0,0,0,0,0,0
3168,3201054,1,,,,,,,,,,,,,3198791,2,,,,0,0,0,0,0,0,0,0,0,0
3169,3201073,4,,,,,,,,,,,,,3198846,38,,,,0,0,0,0,0,0,0,0,0,0
3170,3201415,2,,,,,,,,,,,,,3199117,10,,,,0,0,0,0,0,0,0,0,0,0
3171,3201422,10,,,,,,,,,,,,,3199127,2,,,,0,0,0,0,0,0,0,0,0,0
3172,3201585,22,,,,,,,,,,,,,3199606,10,,,,0,0,0,0,0,0,0,0,0,0
3173,3201618,3,,,,,,,,,,,,,3199744,76,,,,0,0,0,0,0,0,0,0,0,0
3174,3201715,16,,,,,,,,,,,,,3199951,14,,,,0,0,0,0,0,0,0,0,0,0
3175,3201871,4,,,,,,,,,,,,,3200060,8,,,,0,0,0,0,0,0,0,0,0,0
3176,3201884,1,,,,,,,,,,,,,3200181,50,,,,0,0,0,0,0,0,0,0,0,0
3177,3201888,2,,,,,,,,,,,,,3200446,2,,,,0,0,0,0,0,0,0,0,0,0
3178,3201938,3,,,,,,,,,,,,,3200483,4,,,,0,0,0,0,0,0,0,0,0,0
3179,3202033,15,,,,,,,,,,,,,3200508,4,,,,0,0,0,0,0,0,0,0,0,0
3180,3202041,1,,,,,,,,,,,,,3200531,18,,,,0,0,0,0,0,0,0,0,0,0
3181,3202276,3,,,,,,,,,,,,,3201054,2,,,,0,0,0,0,0,0,0,0,0,0
3182,3202404,10,,,,,,,,,,,,,3201415,4,,,,0,0,0,0,0,0,0,0,0,0
3183,3202444,2,,,,,,,,,,,,,3201422,26,,,,0,0,0,0,0,0,0,0,0,0
3184,3202677,1,,,,,,,,,,,,,3201545,18,,,,0,0,0,0,0,0,0,0,0,0
3185,3202734,2,,,,,,,,,,,,,3201585,108,,,,0,0,0,0,0,0,0,0,0,0
3186,3203000,4,,,,,,,,,,,,,3201618,64,,,,0,0,0,0,0,0,0,0,0,0
3187,3203002,9,,,,,,,,,,,,,3201715,12,,,,0,0,0,0,0,0,0,0,0,0
3188,3203010,2,,,,,,,,,,,,,3202033,44,,,,0,0,0,0,0,0,0,0,0,0
3189,3203060,3,,,,,,,,,,,,,3202276,10,,,,0,0,0,0,0,0,0,0,0,0
3190,3203568,1,,,,,,,,,,,,,3202286,2,,,,0,0,0,0,0,0,0,0,0,0
3191,3203998,17,,,,,,,,,,,,,3202404,40,,,,0,0,0,0,0,0,0,0,0,0
3192,3204093,2,,,,,,,,,,,,,3203002,28,,,,0,0,0,0,0,0,0,0,0,0
3193,3204389,1,,,,,,,,,,,,,3203060,8,,,,0,0,0,0,0,0,0,0,0,0
3194,3204514,16,,,,,,,,,,,,,3203998,76,,,,0,0,0,0,0,0,0,0,0,0
3195,3204623,10,,,,,,,,,,,,,3204389,16,,,,0,0,0,0,0,0,0,0,0,0
3196,3205571,21,,,,,,,,,,,,,3204514,22,,,,0,0,0,0,0,0,0,0,0,0
3197,3205919,2,,,,,,,,,,,,,3204623,2,,,,0,0,0,0,0,0,0,0,0,0
3198,3205999,1,,,,,,,,,,,,,3204928,4,,,,0,0,0,0,0,0,0,0,0,0
3199,3206159,6,,,,,,,,,,,,,3205571,56,,,,0,0,0,0,0,0,0,0,0,0
3200,3206336,2,,,,,,,,,,,,,3206159,60,,,,0,0,0,0,0,0,0,0,0,0
3201,3206342,3,,,,,,,,,,,,,3206336,2,,,,0,0,0,0,0,0,0,0,0,0
3202,3206517,1,,,,,,,,,,,,,3206342,10,,,,0,0,0,0,0,0,0,0,0,0
3203,3206648,1,,,,,,,,,,,,,3206698,22,,,,0,0,0,0,0,0,0,0,0,0
3204,3206681,1,,,,,,,,,,,,,3206720,2,,,,0,0,0,0,0,0,0,0,0,0
3205,3206698,13,,,,,,,,,,,,,3206974,6,,,,0,0,0,0,0,0,0,0,0,0
3206,3206720,2,,,,,,,,,,,,,3207195,16,,,,0,0,0,0,0,0,0,0,0,0
3207,3207183,2,,,,,,,,,,,,,3207243,2,,,,0,0,0,0,0,0,0,0,0,0
3208,3207195,1,,,,,,,,,,,,,3207378,4,,,,0,0,0,0,0,0,0,0,0,0
3209,3207240,1,,,,,,,,,,,,,3207432,6,,,,0,0,0,0,0,0,0,0,0,0
3210,3207243,10,,,,,,,,,,,,,3207721,110,,,,0,0,0,0,0,0,0,0,0,0
3211,3207432,12,,,,,,,,,,,,,3207751,4,,,,0,0,0,0,0,0,0,0,0,0
3212,3207721,71,,,,,,,,,,,,,3207760,24,,,,0,0,0,0,0,0,0,0,0,0
3213,3207760,11,,,,,,,,,,,,,3207858,20,,,,0,0,0,0,0,0,0,0,0,0
3214,3207858,8,,,,,,,,,,,,,3208543,16,,,,0,0,0,0,0,0,0,0,0,0
3215,3208211,3,,,,,,,,,,,,,3208592,68,,,,0,0,0,0,0,0,0,0,0,0
